Name,Description,Latitude,Longitude,Destination_Code,Destination_Name,Flight_ID,Flight_Date,Flight_Time,Weekday,Airline,Collected_At
7C1503 (제주항공),"인천→Sapporo (Chitose)
항공사: 제주항공
요일: 금
출발: 12:15
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),7C1503,20260515,12:15,금,제주항공,2026-05-15 14:39:33
LJ263 (진에어),"인천→Fukuoka
항공사: 진에어
요일: 금
출발: 12:15
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,LJ263,20260515,12:15,금,진에어,2026-05-15 14:39:33
KE5075 (대한항공),"인천→Fukuoka
항공사: 대한항공
요일: 금
출발: 12:15
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,KE5075,20260515,12:15,금,대한항공,2026-05-15 14:39:33
OZ104 (아시아나항공),"인천→Narita (Tokyo)
항공사: 아시아나항공
요일: 금
출발: 12:20
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),OZ104,20260515,12:20,금,아시아나항공,2026-05-15 14:39:33
NH6974 (전일본공수),"인천→Narita (Tokyo)
항공사: 전일본공수
요일: 금
출발: 12:20
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),NH6974,20260515,12:20,금,전일본공수,2026-05-15 14:39:33
ZE647 (이스타항공),"인천→Fukuoka
항공사: 이스타항공
요일: 금
출발: 12:30
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,ZE647,20260515,12:30,금,이스타항공,2026-05-15 14:39:33
KE769 (대한항공),"인천→Sapporo (Chitose)
항공사: 대한항공
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),KE769,20260515,12:35,금,대한항공,2026-05-15 14:39:33
KL4247 (KLM네덜란드항공),"인천→Sapporo (Chitose)
항공사: KLM네덜란드항공
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),KL4247,20260515,12:35,금,KLM네덜란드항공,2026-05-15 14:39:33
DL7933 (델타항공),"인천→Sapporo (Chitose)
항공사: 델타항공
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),DL7933,20260515,12:35,금,델타항공,2026-05-15 14:39:33
VS5545 (버진 애틀랜틱 항공),"인천→Sapporo (Chitose)
항공사: 버진 애틀랜틱 항공
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),VS5545,20260515,12:35,금,버진 애틀랜틱 항공,2026-05-15 14:39:33
JL5152 (일본항공),"인천→Sapporo (Chitose)
항공사: 일본항공
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),JL5152,20260515,12:35,금,일본항공,2026-05-15 14:39:33
AF5373 (에어 프랑스),"인천→Sapporo (Chitose)
항공사: 에어 프랑스
요일: 금
출발: 12:35
날짜: 2026-05-15",42.7752,141.6923,CTS,Sapporo (Chitose),AF5373,20260515,12:35,금,에어 프랑스,2026-05-15 14:39:33
BX174 (에어부산),"인천→Kansai (Osaka)
항공사: 에어부산
요일: 금
출발: 12:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),BX174,20260515,12:40,금,에어부산,2026-05-15 14:39:33
OZ9570 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 금
출발: 12:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),OZ9570,20260515,12:40,금,아시아나항공,2026-05-15 14:39:33
KE707 (대한항공),"인천→Narita (Tokyo)
항공사: 대한항공
요일: 금
출발: 12:40
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),KE707,20260515,12:40,금,대한항공,2026-05-15 14:39:33
ZG046 (집에어),"인천→Narita (Tokyo)
항공사: 집에어
요일: 금
출발: 12:55
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),ZG046,20260515,12:55,금,집에어,2026-05-15 14:39:33
KE711 (대한항공),"인천→Narita (Tokyo)
항공사: 대한항공
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),KE711,20260515,13:00,금,대한항공,2026-05-15 14:39:33
DL7895 (델타항공),"인천→Narita (Tokyo)
항공사: 델타항공
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),DL7895,20260515,13:00,금,델타항공,2026-05-15 14:39:33
AM6705 (아에로멕시코),"인천→Narita (Tokyo)
항공사: 아에로멕시코
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),AM6705,20260515,13:00,금,아에로멕시코,2026-05-15 14:39:33
VS5541 (버진 애틀랜틱 항공),"인천→Narita (Tokyo)
항공사: 버진 애틀랜틱 항공
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),VS5541,20260515,13:00,금,버진 애틀랜틱 항공,2026-05-15 14:39:33
TN1575 (에어 타히티 누이),"인천→Narita (Tokyo)
항공사: 에어 타히티 누이
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),TN1575,20260515,13:00,금,에어 타히티 누이,2026-05-15 14:39:33
JL5250 (일본항공),"인천→Narita (Tokyo)
항공사: 일본항공
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),JL5250,20260515,13:00,금,일본항공,2026-05-15 14:39:33
AF7904 (에어 프랑스),"인천→Narita (Tokyo)
항공사: 에어 프랑스
요일: 금
출발: 13:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),AF7904,20260515,13:00,금,에어 프랑스,2026-05-15 14:39:33
RS713 (에어서울),"인천→Kansai (Osaka)
항공사: 에어서울
요일: 금
출발: 13:15
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),RS713,20260515,13:15,금,에어서울,2026-05-15 14:39:33
7C1703 (제주항공),"인천→Matsuyama
항공사: 제주항공
요일: 금
출발: 13:15
날짜: 2026-05-15",33.8272,132.6997,MYJ,Matsuyama,7C1703,20260515,13:15,금,제주항공,2026-05-15 14:39:33
7C1801 (제주항공),"인천→Okinawa (Naha)
항공사: 제주항공
요일: 금
출발: 13:15
날짜: 2026-05-15",26.1958,127.6458,OKA,Okinawa (Naha),7C1801,20260515,13:15,금,제주항공,2026-05-15 14:39:33
7C1105 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 금
출발: 13:20
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),7C1105,20260515,13:20,금,제주항공,2026-05-15 14:39:33
RS745 (에어서울),"인천→Yonago
항공사: 에어서울
요일: 금
출발: 13:25
날짜: 2026-05-15",35.4963,133.2635,YGJ,Yonago,RS745,20260515,13:25,금,에어서울,2026-05-15 14:39:33
7C1171 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 금
출발: 13:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),7C1171,20260515,13:45,금,제주항공,2026-05-15 14:39:33
YP735 (에어프레미아),"인천→Narita (Tokyo)
항공사: 에어프레미아
요일: 금
출발: 13:50
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),YP735,20260515,13:50,금,에어프레미아,2026-05-15 14:39:33
OZ134 (아시아나항공),"인천→Fukuoka
항공사: 아시아나항공
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,OZ134,20260515,13:55,금,아시아나항공,2026-05-15 14:39:33
AC6998 (에어캐나다),"인천→Fukuoka
항공사: 에어캐나다
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,AC6998,20260515,13:55,금,에어캐나다,2026-05-15 14:39:33
ET1444 (에티오피아항공),"인천→Fukuoka
항공사: 에티오피아항공
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,ET1444,20260515,13:55,금,에티오피아항공,2026-05-15 14:39:33
EY8467 (에티하드 항공),"인천→Fukuoka
항공사: 에티하드 항공
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,EY8467,20260515,13:55,금,에티하드 항공,2026-05-15 14:39:33
NH6960 (전일본공수),"인천→Fukuoka
항공사: 전일본공수
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,NH6960,20260515,13:55,금,전일본공수,2026-05-15 14:39:33
TK8094 (터키항공),"인천→Fukuoka
항공사: 터키항공
요일: 금
출발: 13:55
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,TK8094,20260515,13:55,금,터키항공,2026-05-15 14:39:33
7C1393 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 금
출발: 14:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),7C1393,20260515,14:05,금,제주항공,2026-05-15 14:39:33
ZE607 (이스타항공),"인천→Narita (Tokyo)
항공사: 이스타항공
요일: 금
출발: 14:10
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),ZE607,20260515,14:10,금,이스타항공,2026-05-15 14:39:33
RS727 (에어서울),"인천→Fukuoka
항공사: 에어서울
요일: 금
출발: 14:25
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,RS727,20260515,14:25,금,에어서울,2026-05-15 14:39:33
LJ359 (진에어),"인천→Takamatsu
항공사: 진에어
요일: 금
출발: 14:30
날짜: 2026-05-15",34.2141,134.0156,TAK,Takamatsu,LJ359,20260515,14:30,금,진에어,2026-05-15 14:39:33
MM706 (피치항공),"인천→Kansai (Osaka)
항공사: 피치항공
요일: 금
출발: 14:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),MM706,20260515,14:40,금,피치항공,2026-05-15 14:39:33
LJ237 (진에어),"인천→Kansai (Osaka)
항공사: 진에어
요일: 금
출발: 14:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),LJ237,20260515,14:40,금,진에어,2026-05-15 14:39:33
OZ172 (아시아나항공),"인천→Okinawa (Naha)
항공사: 아시아나항공
요일: 금
출발: 14:45
날짜: 2026-05-15",26.1958,127.6458,OKA,Okinawa (Naha),OZ172,20260515,14:45,금,아시아나항공,2026-05-15 14:39:33
NH6994 (전일본공수),"인천→Okinawa (Naha)
항공사: 전일본공수
요일: 금
출발: 14:45
날짜: 2026-05-15",26.1958,127.6458,OKA,Okinawa (Naha),NH6994,20260515,14:45,금,전일본공수,2026-05-15 14:39:33
BX176 (에어부산),"인천→Kansai (Osaka)
항공사: 에어부산
요일: 금
출발: 14:50
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),BX176,20260515,14:50,금,에어부산,2026-05-15 14:39:33
OZ9572 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 금
출발: 14:50
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),OZ9572,20260515,14:50,금,아시아나항공,2026-05-15 14:39:33
7C1603 (제주항공),"인천→Shizuoka (Mt.Fuji)
항공사: 제주항공
요일: 금
출발: 14:55
날짜: 2026-05-15",34.7961,138.1797,FSZ,Shizuoka (Mt.Fuji),7C1603,20260515,14:55,금,제주항공,2026-05-15 14:39:33
TW205 (티웨이항공),"인천→Fukuoka
항공사: 티웨이항공
요일: 금
출발: 15:00
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,TW205,20260515,15:00,금,티웨이항공,2026-05-15 14:39:33
TW245 (티웨이항공),"인천→Narita (Tokyo)
항공사: 티웨이항공
요일: 금
출발: 15:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),TW245,20260515,15:00,금,티웨이항공,2026-05-15 14:39:33
7C1107 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 금
출발: 15:00
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),7C1107,20260515,15:00,금,제주항공,2026-05-15 14:39:33
KE725 (대한항공),"인천→Kansai (Osaka)
항공사: 대한항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),KE725,20260515,15:05,금,대한항공,2026-05-15 14:39:33
VS5548 (버진 애틀랜틱 항공),"인천→Kansai (Osaka)
항공사: 버진 애틀랜틱 항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),VS5548,20260515,15:05,금,버진 애틀랜틱 항공,2026-05-15 14:39:33
AF5374 (에어 프랑스),"인천→Kansai (Osaka)
항공사: 에어 프랑스
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),AF5374,20260515,15:05,금,에어 프랑스,2026-05-15 14:39:33
DL7787 (델타항공),"인천→Kansai (Osaka)
항공사: 델타항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),DL7787,20260515,15:05,금,델타항공,2026-05-15 14:39:33
JL5212 (일본항공),"인천→Kansai (Osaka)
항공사: 일본항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),JL5212,20260515,15:05,금,일본항공,2026-05-15 14:39:33
OM6705 (몽골항공),"인천→Kansai (Osaka)
항공사: 몽골항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),OM6705,20260515,15:05,금,몽골항공,2026-05-15 14:39:33
7C1203 (제주항공),"인천→Nagoya (Chubu)
항공사: 제주항공
요일: 금
출발: 15:05
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),7C1203,20260515,15:05,금,제주항공,2026-05-15 14:39:33
ZE603 (이스타항공),"인천→Narita (Tokyo)
항공사: 이스타항공
요일: 금
출발: 15:10
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),ZE603,20260515,15:10,금,이스타항공,2026-05-15 14:39:33
7C1405 (제주항공),"인천→Fukuoka
항공사: 제주항공
요일: 금
출발: 15:15
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,7C1405,20260515,15:15,금,제주항공,2026-05-15 14:39:33
ZE613 (이스타항공),"인천→Kansai (Osaka)
항공사: 이스타항공
요일: 금
출발: 15:15
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),ZE613,20260515,15:15,금,이스타항공,2026-05-15 14:39:33
RS715 (에어서울),"인천→Kansai (Osaka)
항공사: 에어서울
요일: 금
출발: 15:20
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),RS715,20260515,15:20,금,에어서울,2026-05-15 14:39:33
ZE639 (이스타항공),"인천→Fukuoka
항공사: 이스타항공
요일: 금
출발: 15:25
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,ZE639,20260515,15:25,금,이스타항공,2026-05-15 14:39:33
LJ265 (진에어),"인천→Fukuoka
항공사: 진에어
요일: 금
출발: 15:35
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,LJ265,20260515,15:35,금,진에어,2026-05-15 14:39:33
LJ211 (진에어),"인천→Narita (Tokyo)
항공사: 진에어
요일: 금
출발: 15:35
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),LJ211,20260515,15:35,금,진에어,2026-05-15 14:39:33
LJ349 (진에어),"인천→Kitakyushu
항공사: 진에어
요일: 금
출발: 15:45
날짜: 2026-05-15",33.8458,131.035,KKJ,Kitakyushu,LJ349,20260515,15:45,금,진에어,2026-05-15 14:39:33
KE5749 (대한항공),"인천→Kitakyushu
항공사: 대한항공
요일: 금
출발: 15:45
날짜: 2026-05-15",33.8458,131.035,KKJ,Kitakyushu,KE5749,20260515,15:45,금,대한항공,2026-05-15 14:39:33
OZ106 (아시아나항공),"인천→Narita (Tokyo)
항공사: 아시아나항공
요일: 금
출발: 15:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),OZ106,20260515,15:45,금,아시아나항공,2026-05-15 14:39:33
EY8454 (에티하드 항공),"인천→Narita (Tokyo)
항공사: 에티하드 항공
요일: 금
출발: 15:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),EY8454,20260515,15:45,금,에티하드 항공,2026-05-15 14:39:33
NH6976 (전일본공수),"인천→Narita (Tokyo)
항공사: 전일본공수
요일: 금
출발: 15:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),NH6976,20260515,15:45,금,전일본공수,2026-05-15 14:39:33
NZ4056 (에어 뉴질랜드),"인천→Narita (Tokyo)
항공사: 에어 뉴질랜드
요일: 금
출발: 15:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),NZ4056,20260515,15:45,금,에어 뉴질랜드,2026-05-15 14:39:33
UA7322 (유나이티드항공),"인천→Narita (Tokyo)
항공사: 유나이티드항공
요일: 금
출발: 15:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),UA7322,20260515,15:45,금,유나이티드항공,2026-05-15 14:39:33
TW305 (티웨이항공),"인천→Kansai (Osaka)
항공사: 티웨이항공
요일: 금
출발: 15:55
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),TW305,20260515,15:55,금,티웨이항공,2026-05-15 14:39:33
LJ347 (진에어),"인천→Nagoya (Chubu)
항공사: 진에어
요일: 금
출발: 16:05
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),LJ347,20260515,16:05,금,진에어,2026-05-15 14:39:33
KE5081 (대한항공),"인천→Nagoya (Chubu)
항공사: 대한항공
요일: 금
출발: 16:05
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),KE5081,20260515,16:05,금,대한항공,2026-05-15 14:39:33
LJ239 (진에어),"인천→Kansai (Osaka)
항공사: 진에어
요일: 금
출발: 16:10
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),LJ239,20260515,16:10,금,진에어,2026-05-15 14:39:33
OZ124 (아시아나항공),"인천→Nagoya (Chubu)
항공사: 아시아나항공
요일: 금
출발: 16:10
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),OZ124,20260515,16:10,금,아시아나항공,2026-05-15 14:39:33
EY8471 (에티하드 항공),"인천→Nagoya (Chubu)
항공사: 에티하드 항공
요일: 금
출발: 16:10
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),EY8471,20260515,16:10,금,에티하드 항공,2026-05-15 14:39:33
NH6966 (전일본공수),"인천→Nagoya (Chubu)
항공사: 전일본공수
요일: 금
출발: 16:10
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),NH6966,20260515,16:10,금,전일본공수,2026-05-15 14:39:33
TK8092 (터키항공),"인천→Nagoya (Chubu)
항공사: 터키항공
요일: 금
출발: 16:10
날짜: 2026-05-15",34.8584,136.8048,NGO,Nagoya (Chubu),TK8092,20260515,16:10,금,터키항공,2026-05-15 14:39:33
BX166 (에어부산),"인천→Narita (Tokyo)
항공사: 에어부산
요일: 금
출발: 16:15
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),BX166,20260515,16:15,금,에어부산,2026-05-15 14:39:33
KE2179 (대한항공),"인천→Kagoshima
항공사: 대한항공
요일: 금
출발: 16:20
날짜: 2026-05-15",31.8039,130.7194,KOJ,Kagoshima,KE2179,20260515,16:20,금,대한항공,2026-05-15 14:39:33
DL7899 (델타항공),"인천→Kagoshima
항공사: 델타항공
요일: 금
출발: 16:20
날짜: 2026-05-15",31.8039,130.7194,KOJ,Kagoshima,DL7899,20260515,16:20,금,델타항공,2026-05-15 14:39:33
JL5248 (일본항공),"인천→Kagoshima
항공사: 일본항공
요일: 금
출발: 16:20
날짜: 2026-05-15",31.8039,130.7194,KOJ,Kagoshima,JL5248,20260515,16:20,금,일본항공,2026-05-15 14:39:33
7C1109 (제주항공),"인천→Narita (Tokyo)
항공사: 제주항공
요일: 금
출발: 16:20
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),7C1109,20260515,16:20,금,제주항공,2026-05-15 14:39:33
KE795 (대한항공),"인천→Fukuoka
항공사: 대한항공
요일: 금
출발: 16:25
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,KE795,20260515,16:25,금,대한항공,2026-05-15 14:39:33
OZ114 (아시아나항공),"인천→Kansai (Osaka)
항공사: 아시아나항공
요일: 금
출발: 16:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),OZ114,20260515,16:40,금,아시아나항공,2026-05-15 14:39:33
EY8449 (에티하드 항공),"인천→Kansai (Osaka)
항공사: 에티하드 항공
요일: 금
출발: 16:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),EY8449,20260515,16:40,금,에티하드 항공,2026-05-15 14:39:33
NH6954 (전일본공수),"인천→Kansai (Osaka)
항공사: 전일본공수
요일: 금
출발: 16:40
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),NH6954,20260515,16:40,금,전일본공수,2026-05-15 14:39:33
RS703 (에어서울),"인천→Narita (Tokyo)
항공사: 에어서울
요일: 금
출발: 16:45
날짜: 2026-05-15",35.7719,140.3929,NRT,Narita (Tokyo),RS703,20260515,16:45,금,에어서울,2026-05-15 14:39:33
LJ271 (진에어),"인천→Fukuoka
항공사: 진에어
요일: 금
출발: 17:00
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,LJ271,20260515,17:00,금,진에어,2026-05-15 14:39:33
KE5095 (대한항공),"인천→Fukuoka
항공사: 대한항공
요일: 금
출발: 17:00
날짜: 2026-05-15",33.5859,130.4507,FUK,Fukuoka,KE5095,20260515,17:00,금,대한항공,2026-05-15 14:39:33
7C1307 (제주항공),"인천→Kansai (Osaka)
항공사: 제주항공
요일: 금
출발: 17:00
날짜: 2026-05-15",34.432,135.2304,KIX,Kansai (Osaka),7C1307,20260515,17:00,금,제주항공,2026-05-15 14:39:33
KE2155 (대한항공),"인천→Kumamoto
항공사: 대한항공
요일: 금
출발: 17:05
날짜: 2026-05-15",32.8372,130.855,KMJ,Kumamoto,KE2155,20260515,17:05,금,대한항공,2026-05-15 14:39:33
DL7918 (델타항공),"인천→Kumamoto
항공사: 델타항공
요일: 금
출발: 17:05
날짜: 2026-05-15",32.8372,130.855,KMJ,Kumamoto,DL7918,20260515,17:05,금,델타항공,2026-05-15 14:39:33
